Ciclo_EstacionArribo,Viaje_atipico,dia_semana,hora_inicio,is_Entre Semana
608.0,0,0,14,True
43.0,1,5,16,False
182.0,0,1,17,True
202.0,0,1,14,True
54.0,0,6,11,False
253.0,1,2,21,True
253.0,0,3,18,True
618.0,0,3,6,True
705.0,0,2,11,True
37.0,0,5,9,False
628.0,0,6,10,False
14.0,1,0,8,True
593.0,0,0,5,True
14.0,0,6,9,False
163.0,0,0,9,True
212.0,0,6,22,False
262.0,1,5,16,False
389.0,0,4,8,True
451.0,1,6,9,False
44.0,0,2,15,True
562.0,0,4,16,True
560.0,0,2,18,True
286.0,1,6,11,False
185.0,1,6,13,False
162.0,1,2,17,True
622.0,0,4,6,True
638.0,1,1,7,True
136.0,1,6,14,False
18.0,1,4,18,True
279.0,0,2,22,True
548.0,0,1,6,True
463.0,1,4,16,True
151.0,0,1,21,True
10.0,0,2,11,True
567.0,0,3,8,True
461.0,0,1,16,True
228.0,1,6,12,False
145.0,0,4,5,True
194.0,0,0,15,True
523.0,0,3,16,True
116.0,0,2,15,True
82.0,0,3,12,True
162.0,1,4,9,True
6.0,0,6,16,False
228.0,0,1,8,True
632.0,0,2,16,True
145.0,0,3,17,True
153.0,0,3,9,True
709.0,0,3,18,True
49.0,0,3,9,True
150.0,1,1,16,True
92.0,0,1,21,True
84.0,1,5,15,False
312.0,0,2,9,True
633.0,1,3,8,True
29.0,0,1,7,True
575.0,0,5,11,False
649.0,1,1,22,True
23.0,0,2,14,True
548.0,0,1,8,True
618.0,0,2,8,True
5.0,0,3,9,True
503.0,0,3,18,True
52.0,1,6,17,False
12.0,0,2,14,True
399.0,0,2,20,True
38.0,0,3,15,True
86.0,0,4,7,True
129.0,0,4,16,True
199.0,0,3,14,True
120.0,0,2,15,True
265.0,1,0,17,True
69.0,1,3,8,True
83.0,0,2,18,True
555.0,0,1,15,True
137.0,0,1,12,True
277.0,0,2,7,True
73.0,0,3,19,True
291.0,0,2,7,True
443.0,1,6,11,False
462.0,1,2,10,True
182.0,0,4,20,True
501.0,1,5,10,False
705.0,0,0,8,True
702.0,0,0,9,True
374.0,0,2,9,True
260.0,1,4,20,True
398.0,0,5,13,False
95.0,0,4,9,True
61.0,0,5,14,False
27.0,1,6,7,False
17.0,0,5,13,False
150.0,0,6,20,False
19.0,1,6,12,False
546.0,0,0,7,True
635.0,0,6,13,False
342.0,1,6,9,False
96.0,0,6,0,False
286.0,0,3,22,True
15.0,0,6,11,False
596.0,0,2,18,True
502.0,0,2,14,True
223.0,0,1,8,True
11.0,1,6,20,False
263.0,0,1,12,True
34.0,1,6,10,False
270.0,0,2,16,True
131.0,0,5,20,False
103.0,0,0,7,True
377.0,0,4,10,True
462.0,1,6,13,False
63.0,1,5,16,False
87.0,0,1,15,True
39.0,0,3,23,True
422.0,1,1,12,True
208.0,0,2,6,True
248.0,0,0,23,True
464.0,0,1,20,True
146.0,0,1,11,True
14.0,0,4,13,True
87.0,0,1,10,True
121.0,1,3,13,True
256.0,0,5,7,False
458.0,1,3,16,True
6.0,0,3,9,True
419.0,0,3,19,True
646.0,1,6,9,False
466.0,0,5,8,False
465.0,0,3,11,True
570.0,0,0,7,True
155.0,0,2,16,True
64.0,0,0,7,True
96.0,0,0,14,True
54.0,1,6,11,False
25.0,0,0,14,True
69.0,0,6,20,False
407.0,1,0,10,True
709.0,1,6,16,False
175.0,0,2,17,True
76.0,0,6,10,False
310.0,0,1,19,True
595.0,0,3,11,True
281.0,1,0,14,True
161.0,0,4,23,True
64.0,0,1,15,True
104.0,1,6,18,False
225.0,1,5,9,False
34.0,0,3,18,True
511.0,0,6,15,False
695.0,1,2,23,True
55.0,1,6,13,False
619.0,1,2,18,True
606.0,0,5,11,False
346.0,1,0,8,True
239.0,1,6,10,False
257.0,0,2,17,True
170.0,0,2,20,True
245.0,1,3,17,True
511.0,0,1,21,True
43.0,1,6,12,False
223.0,0,3,15,True
209.0,1,6,11,False
242.0,1,6,18,False
571.0,1,4,8,True
165.0,1,4,11,True
453.0,0,2,17,True
284.0,0,0,11,True
206.0,0,3,15,True
480.0,0,3,7,True
401.0,1,0,20,True
290.0,1,4,10,True
441.0,0,4,11,True
175.0,0,4,6,True
638.0,0,1,12,True
194.0,0,0,7,True
8.0,0,0,14,True
162.0,1,4,8,True
563.0,0,2,9,True
448.0,1,0,21,True
98.0,0,5,22,False
175.0,0,3,14,True
189.0,0,4,16,True
629.0,0,5,10,False
210.0,0,1,6,True
194.0,1,1,12,True
593.0,0,1,8,True
290.0,0,4,12,True
157.0,0,2,23,True
131.0,0,3,17,True
571.0,1,5,15,False
428.0,0,2,12,True
660.0,0,4,18,True
501.0,0,2,7,True
495.0,0,4,16,True
87.0,0,3,17,True
18.0,0,2,20,True
146.0,1,6,13,False
454.0,1,1,8,True
398.0,1,6,12,False
454.0,1,1,18,True
640.0,1,4,9,True
548.0,0,2,18,True
23.0,0,1,19,True
308.0,1,3,19,True
228.0,0,2,16,True
358.0,0,0,21,True
73.0,0,4,15,True
336.0,0,3,19,True
698.0,0,1,6,True
170.0,0,6,16,False
551.0,0,0,7,True
412.0,0,1,6,True
480.0,0,4,8,True
20.0,1,6,18,False
260.0,1,6,12,False
460.0,0,2,19,True
288.0,0,0,14,True
200.0,0,0,11,True
342.0,1,3,18,True
63.0,1,5,10,False
131.0,1,3,15,True
90.0,0,4,15,True
233.0,1,6,10,False
161.0,0,4,9,True
205.0,0,4,7,True
75.0,0,2,20,True
671.0,0,4,19,True
262.0,0,2,16,True
117.0,1,1,10,True
88.0,1,2,17,True
223.0,0,5,10,False
154.0,0,2,21,True
176.0,1,1,18,True
405.0,0,3,18,True
553.0,0,6,12,False
449.0,0,2,21,True
284.0,0,4,8,True
126.0,1,5,7,False
573.0,1,4,20,True
1.0,0,2,17,True
393.0,1,4,19,True
480.0,0,3,17,True
43.0,1,0,12,True
9.0,1,2,9,True
142.0,0,6,14,False
451.0,0,1,8,True
154.0,0,6,11,False
270.0,1,2,9,True
156.0,1,2,16,True
21.0,0,0,18,True
110.0,0,5,16,False
568.0,0,1,17,True
685.0,0,4,9,True
97.0,1,6,13,False
584.0,1,5,12,False
270.0,0,5,17,False
670.0,0,0,15,True
111.0,0,2,9,True
30.0,0,4,8,True
710.0,1,5,16,False
331.0,0,2,19,True
59.0,0,3,11,True
402.0,0,2,18,True
217.0,0,2,9,True
154.0,0,0,19,True
548.0,0,4,15,True
469.0,0,2,10,True
42.0,1,2,13,True
424.0,0,3,23,True
428.0,1,0,12,True
75.0,0,0,19,True
710.0,0,6,12,False
579.0,0,3,9,True
427.0,0,6,11,False
477.0,1,4,17,True
455.0,0,0,8,True
584.0,0,2,15,True
686.0,0,6,19,False
123.0,0,4,12,True
630.0,0,4,14,True
208.0,0,4,15,True
547.0,0,5,10,False
208.0,0,0,7,True
688.0,0,4,14,True
615.0,1,6,13,False
253.0,1,6,12,False
539.0,0,0,7,True
454.0,1,6,11,False
150.0,0,1,19,True
80.0,0,1,12,True
695.0,0,6,17,False
527.0,0,2,19,True
258.0,0,6,10,False
49.0,1,6,13,False
672.0,0,2,11,True
605.0,0,3,15,True
125.0,1,6,14,False
301.0,0,0,7,True
172.0,1,1,14,True
659.0,0,3,8,True
666.0,0,2,12,True
579.0,1,4,9,True
325.0,0,4,15,True
189.0,1,2,12,True
504.0,0,2,7,True
188.0,1,1,20,True
612.0,0,6,14,False
103.0,1,6,10,False
393.0,0,0,21,True
648.0,0,1,18,True
668.0,0,1,21,True
559.0,0,3,13,True
377.0,1,3,15,True
352.0,0,0,19,True
682.0,1,1,14,True
505.0,1,2,17,True
429.0,1,4,13,True
150.0,1,5,11,False
635.0,0,1,13,True
304.0,0,1,17,True
447.0,1,3,7,True
27.0,1,3,14,True
1.0,0,3,17,True
524.0,0,3,18,True
668.0,0,1,21,True
34.0,0,2,14,True
217.0,0,1,15,True
180.0,0,3,9,True
270.0,1,1,16,True
197.0,1,6,12,False
568.0,0,0,7,True
72.0,1,6,12,False
87.0,1,5,13,False
23.0,1,6,11,False
103.0,0,2,12,True
242.0,0,0,21,True
30.0,0,0,18,True
94.0,0,1,15,True
11.0,0,1,14,True
160.0,0,0,0,True
711.0,0,2,19,True
27.0,1,4,14,True
30.0,1,1,14,True
312.0,0,2,9,True
160.0,1,3,17,True
143.0,0,1,9,True
75.0,1,1,16,True
16.0,1,1,15,True
38.0,1,5,17,False
25.0,1,6,12,False
511.0,0,5,23,False
7.0,0,1,16,True
30.0,0,5,15,False
253.0,1,6,11,False
256.0,0,1,13,True
58.0,0,1,23,True
28.0,1,6,12,False
125.0,0,3,15,True
548.0,1,6,12,False
261.0,0,3,20,True
115.0,0,4,17,True
255.0,0,3,12,True
194.0,0,3,14,True
57.0,1,1,9,True
513.0,1,6,6,False
625.0,0,2,19,True
174.0,0,0,9,True
405.0,0,2,15,True
86.0,0,3,11,True
137.0,0,5,19,False
89.0,0,6,11,False
341.0,1,6,8,False
4.0,1,6,14,False
633.0,1,2,9,True
671.0,0,4,10,True
351.0,1,3,12,True
208.0,1,4,22,True
74.0,0,4,14,True
146.0,0,2,8,True
70.0,1,5,16,False
412.0,0,4,14,True
112.0,0,3,19,True
607.0,0,0,8,True
316.0,0,0,9,True
251.0,0,6,20,False
29.0,1,4,13,True
64.0,0,1,17,True
468.0,0,3,10,True
64.0,0,2,16,True
576.0,1,3,6,True
494.0,0,1,10,True
38.0,0,0,20,True
362.0,0,4,8,True
65.0,0,2,7,True
460.0,0,4,14,True
510.0,0,1,20,True
97.0,1,2,11,True
257.0,0,3,12,True
106.0,1,1,11,True
669.0,0,1,19,True
2.0,1,4,10,True
7.0,0,3,12,True
302.0,1,5,19,False
151.0,0,2,14,True
427.0,0,2,16,True
61.0,1,5,15,False
614.0,1,1,11,True
11.0,0,1,16,True
514.0,0,2,7,True
456.0,1,3,17,True
466.0,0,3,10,True
9.0,0,4,18,True
287.0,1,4,18,True
188.0,0,3,18,True
592.0,1,5,13,False
165.0,0,4,7,True
71.0,0,1,21,True
433.0,0,1,8,True
144.0,0,1,16,True
555.0,0,5,22,False
48.0,1,3,11,True
432.0,1,3,17,True
136.0,0,1,11,True
112.0,0,4,18,True
657.0,0,4,18,True
44.0,0,2,14,True
384.0,0,5,7,False
72.0,0,1,17,True
317.0,0,1,10,True
42.0,0,0,22,True
52.0,1,2,0,True
225.0,1,0,15,True
203.0,0,2,6,True
142.0,0,3,6,True
60.0,1,2,8,True
43.0,0,6,11,False
25.0,1,6,9,False
64.0,0,2,12,True
208.0,0,2,14,True
366.0,0,4,16,True
76.0,0,1,16,True
142.0,0,4,7,True
520.0,0,6,11,False
590.0,0,4,8,True
52.0,0,6,10,False
41.0,0,6,7,False
85.0,0,3,8,True
389.0,0,1,19,True
190.0,0,4,21,True
27.0,0,0,12,True
100.0,1,4,13,True
253.0,1,0,18,True
355.0,0,0,7,True
222.0,1,6,12,False
134.0,1,4,9,True
84.0,0,2,8,True
32.0,0,3,18,True
483.0,0,4,9,True
615.0,0,6,17,False
38.0,0,0,19,True
84.0,0,2,22,True
59.0,1,3,13,True
55.0,0,1,12,True
144.0,0,3,17,True
45.0,0,2,9,True
455.0,0,0,15,True
548.0,1,6,7,False
124.0,0,0,13,True
29.0,1,6,12,False
675.0,0,1,7,True
517.0,0,1,12,True
64.0,0,3,18,True
134.0,0,4,20,True
303.0,1,5,9,False
36.0,0,1,19,True
208.0,1,6,10,False
85.0,1,6,11,False
309.0,1,6,8,False
98.0,1,3,11,True
326.0,1,6,12,False
328.0,0,2,18,True
496.0,0,4,8,True
53.0,1,2,10,True
556.0,0,2,19,True
52.0,0,3,22,True
493.0,0,4,8,True
121.0,0,3,21,True
209.0,1,3,9,True
455.0,1,2,20,True
138.0,1,0,11,True
5.0,1,5,11,False
10.0,1,0,15,True
634.0,0,5,6,False
221.0,0,0,15,True
27.0,1,5,15,False
10.0,0,2,10,True
42.0,0,3,21,True
276.0,0,2,7,True
563.0,0,2,22,True
154.0,0,0,11,True
529.0,0,4,23,True
194.0,1,1,17,True
489.0,0,4,18,True
2.0,0,6,14,False
224.0,0,5,12,False
423.0,0,2,13,True
82.0,1,6,9,False
610.0,0,6,16,False
476.0,0,3,10,True
73.0,1,4,23,True
688.0,0,1,20,True
23.0,0,1,9,True
25.0,1,6,11,False
18.0,1,4,18,True
434.0,1,6,8,False
17.0,0,3,20,True
32.0,0,2,17,True
106.0,1,6,14,False
594.0,0,3,18,True
164.0,1,6,8,False
430.0,0,0,13,True
4.0,0,5,13,False
27.0,0,3,15,True
209.0,0,5,12,False
638.0,1,1,18,True
562.0,1,2,10,True
545.0,0,4,11,True
83.0,0,2,11,True
432.0,0,3,22,True
622.0,0,4,7,True
635.0,0,1,22,True
427.0,0,4,5,True
554.0,1,2,16,True
702.0,1,6,13,False
11.0,0,2,7,True
153.0,0,4,9,True
260.0,1,5,11,False
653.0,1,0,17,True
369.0,0,2,11,True
127.0,0,6,11,False
29.0,0,4,19,True
118.0,1,0,8,True
451.0,0,2,19,True
548.0,1,1,13,True
190.0,0,6,14,False
186.0,1,6,10,False
126.0,1,4,16,True
80.0,0,3,11,True
417.0,1,6,10,False
117.0,0,4,18,True
312.0,0,1,16,True
149.0,0,2,20,True
194.0,1,2,16,True
116.0,0,4,20,True
54.0,1,6,10,False
673.0,0,0,12,True
20.0,0,1,8,True
544.0,0,2,9,True
29.0,1,1,14,True
572.0,0,0,6,True
380.0,1,6,10,False
87.0,0,1,11,True
332.0,1,6,12,False
611.0,0,3,16,True
283.0,0,3,7,True
596.0,1,6,13,False
38.0,0,4,17,True
551.0,0,2,17,True
580.0,1,0,11,True
40.0,0,2,22,True
308.0,0,3,19,True
232.0,1,6,12,False
305.0,0,3,18,True
29.0,0,3,9,True
14.0,0,0,17,True
217.0,0,4,15,True
710.0,0,0,19,True
703.0,0,0,8,True
568.0,1,2,12,True
58.0,0,3,17,True
553.0,0,5,20,False
17.0,1,6,8,False
384.0,0,1,6,True
495.0,0,3,15,True
635.0,0,3,18,True
43.0,0,0,7,True
394.0,0,1,20,True
257.0,0,0,19,True
37.0,0,1,19,True
374.0,0,6,12,False
64.0,0,4,9,True
111.0,0,6,8,False
621.0,0,4,18,True
170.0,0,4,15,True
74.0,0,1,19,True
146.0,0,3,21,True
63.0,0,5,16,False
465.0,0,2,17,True
130.0,1,2,11,True
699.0,0,4,20,True
92.0,0,3,8,True
575.0,0,1,14,True
86.0,0,2,20,True
180.0,0,1,19,True
88.0,0,4,0,True
689.0,0,5,8,False
29.0,1,6,9,False
16.0,0,3,17,True
576.0,0,0,19,True
140.0,0,1,15,True
471.0,0,3,13,True
346.0,0,6,14,False
206.0,1,3,13,True
335.0,1,3,11,True
148.0,0,3,7,True
223.0,1,6,10,False
14.0,1,4,11,True
612.0,0,4,8,True
22.0,0,0,19,True
21.0,1,1,6,True
617.0,1,1,20,True
118.0,0,5,13,False
255.0,0,3,18,True
68.0,1,6,9,False
106.0,1,4,15,True
257.0,1,6,11,False
20.0,0,0,14,True
139.0,0,1,19,True
194.0,1,5,13,False
317.0,0,4,8,True
30.0,1,3,8,True
69.0,0,6,17,False
631.0,0,2,18,True
127.0,0,0,8,True
260.0,0,6,19,False
521.0,0,2,9,True
84.0,0,6,13,False
477.0,0,3,15,True
542.0,0,1,13,True
300.0,0,6,11,False
38.0,1,6,11,False
134.0,0,1,12,True
23.0,1,0,22,True
36.0,1,3,15,True
257.0,0,2,17,True
52.0,1,5,13,False
392.0,0,3,14,True
284.0,0,0,7,True
128.0,0,2,10,True
695.0,1,1,14,True
405.0,1,6,12,False
93.0,1,3,15,True
162.0,0,1,19,True
553.0,0,1,21,True
246.0,1,3,14,True
105.0,1,3,16,True
210.0,1,3,16,True
259.0,1,1,9,True
300.0,0,1,15,True
560.0,0,4,9,True
369.0,0,5,19,False
24.0,0,0,18,True
47.0,1,6,11,False
27.0,1,4,13,True
16.0,0,3,8,True
173.0,0,1,19,True
72.0,1,0,6,True
436.0,1,3,14,True
57.0,0,4,8,True
555.0,0,3,17,True
280.0,1,5,15,False
126.0,0,2,22,True
648.0,0,1,8,True
155.0,0,3,7,True
589.0,1,4,15,True
689.0,1,1,8,True
127.0,0,3,13,True
381.0,0,4,22,True
248.0,0,4,17,True
352.0,1,6,16,False
494.0,0,6,10,False
448.0,0,2,15,True
30.0,0,1,16,True
149.0,0,2,16,True
195.0,1,3,9,True
697.0,1,1,18,True
208.0,1,2,7,True
563.0,0,3,12,True
123.0,0,3,11,True
582.0,0,0,15,True
44.0,1,6,10,False
222.0,1,6,12,False
374.0,0,3,15,True
507.0,0,6,11,False
78.0,0,6,18,False
206.0,0,3,11,True
597.0,0,0,13,True
114.0,0,1,17,True
130.0,0,0,14,True
453.0,0,1,13,True
41.0,0,6,7,False
28.0,0,2,13,True
312.0,1,6,0,False
25.0,1,6,13,False
125.0,0,4,12,True
138.0,0,1,10,True
225.0,1,0,13,True
279.0,0,6,9,False
95.0,0,1,15,True
10.0,1,4,8,True
163.0,0,3,10,True
430.0,0,5,14,False
68.0,1,3,14,True
239.0,1,3,17,True
613.0,0,1,17,True
253.0,1,6,11,False
549.0,0,3,7,True
3.0,0,1,19,True
10.0,0,3,18,True
142.0,1,2,15,True
233.0,0,2,11,True
65.0,0,5,15,False
52.0,1,6,10,False
330.0,0,2,19,True
455.0,1,6,13,False
65.0,0,1,9,True
563.0,0,3,22,True
4.0,0,1,18,True
181.0,0,0,14,True
27.0,1,6,9,False
373.0,0,5,10,False
660.0,1,2,17,True
541.0,1,2,12,True
64.0,0,1,21,True
494.0,0,3,18,True
197.0,0,0,20,True
64.0,0,4,21,True
352.0,0,2,6,True
467.0,0,0,7,True
287.0,0,6,22,False
255.0,0,0,19,True
433.0,0,2,6,True
99.0,1,4,12,True
25.0,0,2,15,True
136.0,1,6,11,False
281.0,0,3,8,True
112.0,0,5,16,False
210.0,0,4,7,True
35.0,0,4,5,True
14.0,1,5,9,False
135.0,1,2,20,True
270.0,1,2,0,True
280.0,1,0,22,True
675.0,0,0,6,True
691.0,0,2,8,True
74.0,0,2,12,True
115.0,1,6,9,False
1.0,0,4,7,True
17.0,0,3,17,True
315.0,1,2,7,True
34.0,0,2,13,True
6.0,0,2,8,True
399.0,0,1,15,True
494.0,0,2,19,True
54.0,1,1,9,True
513.0,0,2,8,True
222.0,0,2,17,True
190.0,0,0,9,True
86.0,0,5,18,False
219.0,1,0,10,True
309.0,0,3,17,True
331.0,0,1,8,True
407.0,0,4,16,True
220.0,0,0,16,True
131.0,0,0,14,True
599.0,1,5,13,False
194.0,1,6,11,False
494.0,0,2,19,True
52.0,1,3,13,True
623.0,1,3,18,True
642.0,0,4,10,True
415.0,1,4,16,True
197.0,0,6,22,False
56.0,0,2,16,True
111.0,0,2,8,True
102.0,0,2,9,True
478.0,1,3,8,True
683.0,1,2,14,True
195.0,0,1,8,True
255.0,1,6,9,False
119.0,0,0,14,True
32.0,0,5,15,False
242.0,1,3,10,True
591.0,0,4,13,True
87.0,0,1,9,True
31.0,0,5,13,False
205.0,0,0,18,True
121.0,0,4,15,True
432.0,0,2,12,True
207.0,0,4,16,True
40.0,0,6,22,False
117.0,0,1,12,True
480.0,1,5,23,False
72.0,0,2,13,True
72.0,1,0,13,True
601.0,0,2,7,True
298.0,0,2,13,True
103.0,0,4,7,True
119.0,0,0,12,True
38.0,0,1,22,True
26.0,1,6,13,False
31.0,1,4,20,True
387.0,0,1,12,True
74.0,0,1,13,True
621.0,0,1,6,True
114.0,0,3,12,True
203.0,0,2,10,True
26.0,1,6,11,False
550.0,0,0,6,True
336.0,1,6,9,False
201.0,0,0,20,True
12.0,0,5,12,False
243.0,0,1,18,True
541.0,0,3,23,True
610.0,1,2,18,True
208.0,0,4,17,True
35.0,0,3,8,True
644.0,0,3,20,True
544.0,0,5,11,False
178.0,1,3,16,True
461.0,0,1,18,True
32.0,1,3,19,True
394.0,1,6,12,False
672.0,1,3,15,True
131.0,0,5,15,False
146.0,0,2,9,True
412.0,0,6,12,False
296.0,0,3,10,True
63.0,1,1,18,True
221.0,1,6,9,False
225.0,1,0,9,True
141.0,0,4,22,True
477.0,0,0,9,True
32.0,0,1,13,True
643.0,0,1,14,True
377.0,0,4,22,True
140.0,0,4,13,True
549.0,1,6,10,False
326.0,0,3,18,True
162.0,0,1,9,True
621.0,0,3,16,True
7.0,1,4,15,True
31.0,0,2,8,True
127.0,0,3,11,True
91.0,0,1,7,True
52.0,1,4,22,True
377.0,0,3,9,True
425.0,0,1,8,True
695.0,1,5,19,False
710.0,1,6,10,False
112.0,0,0,20,True
298.0,0,4,23,True
705.0,0,0,5,True
55.0,1,3,11,True
638.0,0,2,18,True
441.0,0,3,12,True
600.0,0,6,19,False
21.0,0,3,16,True
323.0,0,2,19,True
555.0,0,0,22,True
495.0,1,1,21,True
655.0,1,1,19,True
111.0,0,0,15,True
232.0,1,1,13,True
240.0,1,3,10,True
84.0,1,5,6,False
641.0,1,1,16,True
638.0,1,2,8,True
1.0,1,2,19,True
6.0,1,2,19,True
189.0,0,6,10,False
494.0,0,0,12,True
421.0,0,1,19,True
139.0,1,6,13,False
590.0,1,5,9,False
149.0,0,0,8,True
61.0,0,2,16,True
257.0,1,4,13,True
442.0,0,1,9,True
663.0,0,3,15,True
604.0,0,3,13,True
468.0,0,3,11,True
604.0,0,5,14,False
84.0,0,0,17,True
384.0,0,2,16,True
495.0,1,5,6,False
197.0,1,6,16,False
586.0,0,4,15,True
361.0,1,1,19,True
588.0,0,5,17,False
651.0,0,6,12,False
28.0,1,0,18,True
85.0,0,5,16,False
48.0,0,5,12,False
116.0,0,0,9,True
42.0,0,3,10,True
5.0,1,5,19,False
48.0,0,1,17,True
644.0,0,3,7,True
217.0,0,5,12,False
139.0,0,1,18,True
60.0,1,4,12,True
293.0,0,4,17,True
552.0,0,4,14,True
66.0,1,0,11,True
555.0,1,4,9,True
40.0,0,5,9,False
702.0,1,6,13,False
22.0,1,6,11,False
134.0,1,6,10,False
146.0,1,5,10,False
165.0,1,0,19,True
608.0,0,2,17,True
52.0,0,6,17,False
29.0,0,5,13,False
242.0,0,2,9,True
369.0,0,2,13,True
140.0,0,2,21,True
11.0,1,3,12,True
152.0,1,5,12,False
498.0,0,1,7,True
122.0,0,2,12,True
82.0,0,2,21,True
29.0,0,1,13,True
697.0,1,2,23,True
17.0,1,6,10,False
523.0,0,2,8,True
43.0,1,6,13,False
304.0,0,2,8,True
292.0,0,3,20,True
232.0,0,0,18,True
96.0,1,6,16,False
545.0,0,2,17,True
459.0,1,6,12,False
137.0,0,1,11,True
230.0,1,6,11,False
242.0,0,0,14,True
60.0,0,1,20,True
9.0,0,6,18,False
262.0,0,4,20,True
361.0,0,1,15,True
127.0,0,0,7,True
151.0,0,2,13,True
37.0,0,4,19,True
145.0,1,2,18,True
475.0,0,4,17,True
118.0,1,6,12,False
27.0,1,0,20,True
239.0,0,2,11,True
10.0,1,5,20,False
471.0,0,5,14,False
208.0,0,0,10,True
183.0,0,2,8,True
596.0,1,5,15,False
425.0,0,2,13,True
174.0,0,3,15,True
405.0,1,6,9,False
85.0,0,3,11,True
62.0,1,4,11,True
175.0,0,1,8,True
21.0,0,1,8,True
185.0,0,3,14,True
543.0,0,1,7,True
163.0,1,6,10,False
43.0,1,1,18,True
648.0,1,2,10,True
223.0,0,2,13,True
114.0,0,5,16,False
150.0,0,6,14,False
52.0,0,6,16,False
228.0,1,6,23,False
620.0,0,3,9,True
131.0,0,2,13,True
69.0,0,4,20,True
34.0,1,4,20,True
494.0,1,1,16,True
151.0,0,5,8,False
49.0,0,5,12,False
1.0,0,3,17,True
260.0,1,6,11,False
43.0,0,3,6,True
416.0,0,2,12,True
195.0,1,4,13,True
710.0,1,5,12,False
127.0,0,2,18,True
616.0,0,6,17,False
616.0,0,6,14,False
570.0,0,0,10,True
55.0,0,3,11,True
204.0,0,4,7,True
96.0,0,1,19,True
230.0,1,6,8,False
25.0,1,6,9,False
54.0,0,1,19,True
15.0,1,6,13,False
171.0,0,5,16,False
23.0,1,6,11,False
641.0,0,0,9,True
697.0,1,4,12,True
225.0,1,3,22,True
494.0,0,1,15,True
23.0,0,6,10,False
38.0,1,3,13,True
635.0,0,1,20,True
96.0,0,2,22,True
270.0,0,4,20,True
584.0,0,1,7,True
424.0,0,5,11,False
95.0,0,6,10,False
684.0,0,4,22,True
1.0,0,2,18,True
201.0,0,0,8,True
15.0,1,6,12,False
421.0,0,2,22,True
259.0,0,4,14,True
138.0,1,5,22,False
41.0,1,6,12,False
43.0,0,1,21,True
597.0,0,4,20,True
280.0,1,6,20,False
460.0,1,4,13,True
27.0,0,5,10,False
43.0,0,6,12,False
659.0,0,6,17,False
288.0,0,0,7,True
595.0,1,1,22,True
501.0,0,0,8,True
30.0,1,2,19,True
213.0,0,0,11,True
106.0,0,3,14,True
110.0,1,0,15,True
528.0,0,3,7,True
630.0,1,1,15,True
117.0,0,3,18,True
389.0,0,1,18,True
7.0,1,4,14,True
399.0,0,3,10,True
54.0,0,1,16,True
572.0,0,5,13,False
97.0,1,2,15,True
44.0,0,1,8,True
49.0,0,5,17,False
114.0,0,4,15,True
453.0,1,4,9,True
389.0,0,4,7,True
711.0,1,5,14,False
280.0,0,4,16,True
155.0,0,4,9,True
247.0,0,2,20,True
565.0,1,5,6,False
1.0,0,2,8,True
563.0,1,4,6,True
194.0,1,6,9,False
76.0,0,0,14,True
113.0,0,6,11,False
194.0,1,6,13,False
486.0,0,5,16,False
130.0,0,1,13,True
246.0,0,2,20,True
218.0,0,1,21,True
545.0,0,2,11,True
7.0,0,4,15,True
68.0,0,1,17,True
632.0,0,0,9,True
25.0,1,6,9,False
35.0,0,3,14,True
334.0,0,5,21,False
494.0,0,1,9,True
146.0,0,3,12,True
203.0,0,4,9,True
59.0,1,4,17,True
485.0,0,4,15,True
294.0,0,3,14,True
389.0,0,3,5,True
79.0,0,2,13,True
106.0,0,3,13,True
585.0,0,1,8,True
465.0,1,3,11,True
14.0,1,6,11,False
47.0,1,3,12,True
103.0,0,5,8,False
61.0,1,0,20,True
149.0,0,2,19,True
227.0,0,3,12,True
224.0,0,3,18,True
188.0,0,0,8,True
154.0,0,2,18,True
88.0,1,1,18,True
6.0,0,1,13,True
515.0,0,6,10,False
149.0,1,6,16,False
144.0,0,1,7,True
43.0,0,4,12,True
176.0,0,4,8,True
375.0,0,4,11,True
141.0,0,3,12,True
165.0,1,4,10,True
675.0,0,0,15,True
27.0,0,1,14,True
457.0,1,1,10,True
553.0,0,4,16,True
308.0,0,5,15,False
54.0,1,6,11,False
533.0,0,6,6,False
348.0,0,2,15,True
7.0,0,1,18,True
310.0,0,2,8,True
322.0,0,6,11,False
708.0,0,3,22,True
31.0,1,6,12,False
142.0,0,2,16,True
135.0,0,2,8,True
302.0,0,4,18,True
120.0,1,2,11,True
39.0,0,3,19,True
494.0,0,5,6,False
447.0,0,3,15,True
134.0,1,3,22,True
49.0,1,6,11,False
651.0,0,0,7,True
41.0,0,6,9,False
424.0,0,6,19,False
58.0,0,1,11,True
562.0,1,0,17,True
455.0,1,5,13,False
696.0,0,0,19,True
28.0,1,6,11,False
94.0,0,2,7,True
630.0,0,5,13,False
32.0,1,1,15,True
365.0,0,2,12,True
11.0,0,0,18,True
548.0,0,0,12,True
28.0,0,1,11,True
139.0,0,3,22,True
61.0,0,3,21,True
219.0,0,0,17,True
399.0,0,5,12,False
43.0,1,5,14,False
41.0,1,6,11,False
593.0,0,3,22,True
487.0,1,3,6,True
549.0,0,3,7,True
25.0,1,6,12,False
71.0,1,6,12,False
246.0,1,6,12,False
163.0,0,1,9,True
175.0,0,5,21,False
455.0,1,6,11,False
293.0,0,1,8,True
261.0,1,2,19,True
30.0,0,4,14,True
