Bici,Ciclo_Estacion_Retiro,Duracion_Recorrido,dia_semana,hora_inicio,mes
3371879,593.0,3.5,0,5,7
2954444,14.0,13.433333333333334,6,9,7
7043060,163.0,17.883333333333333,0,9,7
5822614,212.0,21.133333333333333,6,22,7
3465911,262.0,82.0,5,16,7
4489274,389.0,9.733333333333333,4,8,7
3683067,451.0,64.36666666666666,6,9,7
7265382,44.0,2.566666666666667,2,15,7
5062047,562.0,13.566666666666666,4,16,7
6510671,560.0,10.166666666666666,2,18,7
2649259,286.0,71.5,6,11,7
6503213,185.0,96.95,6,13,7
5824586,162.0,65.33333333333333,2,17,7
2414001,622.0,11.5,4,6,7
8342438,638.0,76.18333333333334,1,7,7
8272783,136.0,221.46666666666667,6,14,7
2165389,18.0,75.01666666666667,4,18,7
8620775,279.0,10.8,2,22,7
3262128,548.0,10.5,1,6,7
2036242,463.0,84.66666666666667,4,16,7
3236692,151.0,11.916666666666666,1,21,7
5812748,10.0,4.216666666666667,2,11,7
5610332,567.0,13.033333333333333,3,8,7
5082839,461.0,9.966666666666667,1,16,7
7748148,228.0,63.083333333333336,6,12,7
6155527,145.0,19.65,4,5,7
2149698,194.0,20.983333333333334,0,15,7
7607393,523.0,19.933333333333334,3,16,7
2529311,116.0,27.2,2,15,7
7607179,82.0,15.883333333333333,3,12,7
6555346,162.0,112.78333333333333,4,9,7
7341209,6.0,15.316666666666666,6,16,7
6464390,228.0,3.35,1,8,7
8924045,632.0,4.8,2,16,7
2078418,145.0,9.416666666666666,3,17,7
8835969,153.0,7.916666666666667,3,9,7
7185606,709.0,8.733333333333333,3,18,7
8230013,49.0,4.266666666666667,3,9,7
6611313,150.0,97.91666666666667,1,16,7
8728024,92.0,11.5,1,21,7
6090674,84.0,265.53333333333336,5,15,7
5976550,312.0,16.016666666666666,2,9,7
7761422,633.0,64.48333333333333,3,8,7
8209231,29.0,35.03333333333333,1,7,7
4182499,575.0,10.116666666666667,5,11,7
2123214,649.0,679.9666666666667,1,22,7
3677739,23.0,8.75,2,14,7
8814311,548.0,8.7,1,8,7
4691325,618.0,22.45,2,8,7
8028979,5.0,6.616666666666666,3,9,7
5144829,503.0,26.2,3,18,7
8630741,52.0,172.13333333333333,6,17,7
7448210,12.0,10.533333333333333,2,14,7
7229172,399.0,16.033333333333335,2,20,7
8220253,38.0,3.25,3,15,7
6591614,86.0,12.933333333333334,4,7,7
3197696,129.0,2.7666666666666666,4,16,7
3178589,199.0,9.233333333333333,3,14,7
8205957,120.0,8.833333333333334,2,15,7
5878988,265.0,68.16666666666667,0,17,7
7230410,69.0,105.68333333333334,3,8,7
6634067,83.0,13.533333333333333,2,18,7
4263539,555.0,7.9,1,15,7
2145241,137.0,11.633333333333333,1,12,7
7561061,277.0,20.833333333333332,2,7,7
7015704,73.0,4.616666666666666,3,19,7
7050396,291.0,23.4,2,7,7
8694705,443.0,95.43333333333334,6,11,7
6268601,462.0,63.983333333333334,2,10,7
2752863,182.0,19.983333333333334,4,20,7
6690986,501.0,330.6,5,10,7
8821274,705.0,9.583333333333334,0,8,7
3371879,702.0,7.3,0,9,7
8073660,374.0,12.816666666666666,2,9,7
6389621,260.0,71.71666666666667,4,20,7
8423337,398.0,19.283333333333335,5,13,7
8805970,95.0,14.6,4,9,7
5136924,61.0,24.033333333333335,5,14,7
6088959,27.0,112.76666666666667,6,7,7
7630874,17.0,13.666666666666666,5,13,7
4123485,150.0,36.233333333333334,6,20,7
8401572,19.0,63.1,6,12,7
8941866,546.0,15.033333333333333,0,7,7
8097214,635.0,12.6,6,13,7
8846552,342.0,61.166666666666664,6,9,7
4652327,96.0,36.1,6,0,7
8372245,286.0,2.716666666666667,3,22,7
3199221,15.0,54.266666666666666,6,11,7
5599311,596.0,14.683333333333334,2,18,7
8882193,502.0,2.033333333333333,2,14,7
3080736,223.0,5.216666666666667,1,8,7
2230258,11.0,74.03333333333333,6,20,7
3480191,263.0,7.1,1,12,7
2596906,34.0,152.13333333333333,6,10,7
7213606,270.0,11.733333333333333,2,16,7
6191514,131.0,24.883333333333333,5,20,7
5811617,103.0,10.966666666666667,0,7,7
6471098,377.0,11.233333333333333,4,10,7
2335552,462.0,308.46666666666664,6,13,7
6484786,63.0,1508.7666666666667,5,16,7
4369971,87.0,20.466666666666665,1,15,7
6216402,39.0,15.75,3,23,7
5735014,422.0,64.11666666666666,1,12,7
7911381,208.0,11.666666666666666,2,6,7
8941866,248.0,8.233333333333333,0,23,7
3795499,464.0,21.7,1,20,7
3702347,146.0,6.7,1,11,7
4114641,14.0,10.5,4,13,7
7817067,87.0,9.15,1,10,7
8687550,121.0,76.08333333333333,3,13,7
3806627,256.0,4.066666666666666,5,7,7
7515521,458.0,82.06666666666666,3,16,7
2266088,6.0,17.35,3,9,7
5928221,419.0,22.1,3,19,7
8261596,646.0,95.61666666666666,6,9,7
3190238,466.0,9.5,5,8,7
3922341,465.0,20.9,3,11,7
5962402,570.0,7.833333333333333,0,7,7
7376981,155.0,9.15,2,16,7
3242203,64.0,19.366666666666667,0,7,7
7465537,96.0,14.116666666666667,0,14,7
7493521,54.0,64.23333333333333,6,11,7
7254295,25.0,6.116666666666666,0,14,7
7500895,69.0,31.983333333333334,6,20,7
6158471,407.0,61.96666666666667,0,10,7
3218930,709.0,357.85,6,16,7
2032407,175.0,9.5,2,17,7
3014610,76.0,3.2666666666666666,6,10,7
6062202,310.0,31.583333333333332,1,19,7
5874391,595.0,2.066666666666667,3,11,7
3278959,281.0,109.71666666666667,0,14,7
8243800,161.0,27.4,4,23,7
6615025,64.0,24.266666666666666,1,15,7
8049512,104.0,95.6,6,18,7
6515340,225.0,70.86666666666666,5,9,7
6280218,34.0,24.366666666666667,3,18,7
7534175,511.0,6.916666666666667,6,15,7
2912756,695.0,568.55,2,23,7
3453826,55.0,82.63333333333334,6,13,7
8376758,619.0,69.56666666666666,2,18,7
3946910,606.0,10.816666666666666,5,11,7
6552020,346.0,66.28333333333333,0,8,7
3381134,239.0,67.35,6,10,7
4734778,257.0,13.916666666666666,2,17,7
6503874,170.0,6.816666666666666,2,20,7
7689680,245.0,64.48333333333333,3,17,7
3068541,511.0,5.5,1,21,7
6812267,43.0,74.96666666666667,6,12,7
2901205,223.0,10.85,3,15,7
2894970,209.0,92.96666666666667,6,11,7
8073082,242.0,249.9,6,18,7
3008307,571.0,65.11666666666666,4,8,7
3178589,165.0,72.28333333333333,4,11,7
7108749,453.0,14.566666666666666,2,17,7
3723897,284.0,5.116666666666666,0,11,7
5082839,206.0,3.533333333333333,3,15,7
3150604,480.0,3.75,3,7,7
3335528,401.0,396.31666666666666,0,20,7
4507067,290.0,61.016666666666666,4,10,7
8872343,441.0,15.883333333333333,4,11,7
8728438,175.0,11.066666666666666,4,6,7
3998580,638.0,9.6,1,12,7
3558525,194.0,4.366666666666666,0,7,7
2438349,8.0,8.316666666666666,0,14,7
7340060,162.0,91.21666666666667,4,8,7
4668984,563.0,6.3,2,9,7
5484159,448.0,704.4,0,21,7
3019312,98.0,10.283333333333333,5,22,7
5189014,175.0,24.583333333333332,3,14,7
6971519,189.0,19.1,4,16,7
6167498,629.0,20.95,5,10,7
6492060,210.0,5.633333333333334,1,6,7
3672490,194.0,73.95,1,12,7
3015880,593.0,27.566666666666666,1,8,7
2036523,290.0,7.9,4,12,7
4687174,157.0,7.633333333333334,2,23,7
3981487,131.0,8.35,3,17,7
5354501,571.0,67.86666666666666,5,15,7
2004398,428.0,4.883333333333334,2,12,7
6314678,660.0,7.666666666666667,4,18,7
4011094,501.0,5.833333333333333,2,7,7
5993217,495.0,6.95,4,16,7
2561397,87.0,7.833333333333333,3,17,7
6736532,18.0,12.233333333333333,2,20,7
5849005,146.0,66.03333333333333,6,13,7
6967772,454.0,61.5,1,8,7
2919710,398.0,74.98333333333333,6,12,7
2990299,454.0,60.65,1,18,7
5865704,640.0,66.81666666666666,4,9,7
6581730,548.0,3.15,2,18,7
2808897,23.0,11.366666666666667,1,19,7
4649380,308.0,99.31666666666666,3,19,7
4173191,228.0,21.783333333333335,2,16,7
7043466,358.0,15.4,0,21,7
2073567,73.0,23.833333333333332,4,15,7
2411650,336.0,8.616666666666667,3,19,7
7540735,698.0,23.15,1,6,7
2238566,170.0,8.933333333333334,6,16,7
5073655,551.0,19.766666666666666,0,7,7
4328019,412.0,6.133333333333334,1,6,7
2705010,480.0,14.966666666666667,4,8,7
2215325,20.0,64.7,6,18,7
2277713,260.0,86.41666666666667,6,12,7
7711633,460.0,9.183333333333334,2,19,7
4604476,288.0,9.1,0,14,7
4437182,200.0,16.833333333333332,0,11,7
3201225,342.0,88.8,3,18,7
7490741,63.0,66.81666666666666,5,10,7
2231744,131.0,61.45,3,15,7
6488852,90.0,6.866666666666666,4,15,7
8241598,233.0,89.1,6,10,7
8664021,161.0,18.85,4,9,7
5319066,205.0,2.6333333333333333,4,7,7
6701296,75.0,22.533333333333335,2,20,7
6803506,671.0,15.383333333333333,4,19,7
5194014,262.0,20.116666666666667,2,16,7
6910095,117.0,68.56666666666666,1,10,7
8482663,88.0,73.35,2,17,7
5849005,223.0,4.55,5,10,7
2825784,154.0,14.883333333333333,2,21,7
3953981,176.0,92.26666666666667,1,18,7
2336295,405.0,46.833333333333336,3,18,7
5612692,553.0,7.516666666666667,6,12,7
4907945,449.0,21.416666666666668,2,21,7
5900626,284.0,26.083333333333332,4,8,7
6949630,126.0,70.7,5,7,7
2188290,573.0,70.28333333333333,4,20,7
2461127,1.0,22.25,2,17,7
3699618,393.0,67.35,4,19,7
2402931,480.0,5.616666666666666,3,17,7
7600604,43.0,72.28333333333333,0,12,7
6617336,9.0,96.5,2,9,7
8411373,142.0,5.316666666666666,6,14,7
7021843,451.0,14.666666666666666,1,8,7
7382849,154.0,20.216666666666665,6,11,7
7538267,270.0,76.9,2,9,7
6016521,156.0,61.733333333333334,2,16,7
7151178,21.0,3.55,0,18,7
2242873,110.0,12.65,5,16,7
7103583,568.0,2.7666666666666666,1,17,7
6974505,685.0,8.166666666666666,4,9,7
5795612,97.0,197.35,6,13,7
2001931,584.0,87.58333333333333,5,12,7
5226543,270.0,16.3,5,17,7
8554909,670.0,10.783333333333333,0,15,7
4744959,111.0,6.616666666666666,2,9,7
6812267,30.0,26.716666666666665,4,8,7
2936771,710.0,144.55,5,16,7
3821428,331.0,14.366666666666667,2,19,7
4008173,59.0,19.9,3,11,7
7062367,402.0,9.2,2,18,7
7440381,217.0,5.783333333333333,2,9,7
7304389,154.0,21.283333333333335,0,19,7
8460511,548.0,21.466666666666665,4,15,7
7015704,469.0,24.25,2,10,7
7169147,42.0,77.76666666666667,2,13,7
7926967,424.0,4.033333333333333,3,23,7
7913023,428.0,186.3,0,12,7
8754855,75.0,3.216666666666667,0,19,7
7609415,710.0,28.75,6,12,7
4821989,579.0,5.583333333333333,3,9,7
2231389,427.0,20.483333333333334,6,11,7
5478359,477.0,76.88333333333334,4,17,7
4176459,455.0,7.3,0,8,7
3826765,584.0,37.7,2,15,7
5837166,686.0,30.066666666666666,6,19,7
2187953,123.0,34.916666666666664,4,12,7
3706108,630.0,8.266666666666667,4,14,7
5571336,208.0,35.18333333333333,4,15,7
5266515,547.0,15.616666666666667,5,10,7
2049559,208.0,5.3,0,7,7
7559651,688.0,32.13333333333333,4,14,7
6499347,615.0,62.53333333333333,6,13,7
6384796,253.0,67.31666666666666,6,12,7
5908306,539.0,17.216666666666665,0,7,7
4436424,454.0,71.6,6,11,7
3706389,150.0,17.216666666666665,1,19,7
2683555,80.0,2.3666666666666667,1,12,7
4402335,695.0,30.966666666666665,6,17,7
5733738,527.0,7.35,2,19,7
3383437,258.0,30.5,6,10,7
7118763,49.0,67.56666666666666,6,13,7
3110558,672.0,6.316666666666666,2,11,7
8015109,605.0,20.8,3,15,7
5171806,125.0,71.51666666666667,6,14,7
3326212,301.0,9.55,0,7,7
5505508,172.0,114.15,1,14,7
5479639,659.0,8.383333333333333,3,8,7
4173191,666.0,8.85,2,12,7
4738092,579.0,83.81666666666666,4,9,7
3180783,325.0,9.883333333333333,4,15,7
4467304,189.0,80.83333333333333,2,12,7
5240700,504.0,21.066666666666666,2,7,7
2036242,188.0,275.6,1,20,7
2909042,612.0,32.35,6,14,7
5983093,103.0,61.166666666666664,6,10,7
5743398,393.0,4.766666666666667,0,21,7
2710135,648.0,36.6,1,18,7
4637898,668.0,16.4,1,21,7
8126484,559.0,20.2,3,13,7
5760178,377.0,85.91666666666667,3,15,7
5938469,352.0,6.233333333333333,0,19,7
2035863,682.0,69.4,1,14,7
4850970,505.0,67.75,2,17,7
7550312,429.0,229.53333333333333,4,13,7
2748218,150.0,68.36666666666666,5,11,7
4798567,635.0,44.266666666666666,1,13,7
6059281,304.0,39.13333333333333,1,17,7
7339336,447.0,60.18333333333333,3,7,7
2309813,27.0,97.3,3,14,7
4150215,1.0,5.033333333333333,3,17,7
5302732,524.0,17.183333333333334,3,18,7
7079023,668.0,20.666666666666668,1,21,7
2205136,34.0,28.716666666666665,2,14,7
6253355,217.0,3.0,1,15,7
8165045,180.0,8.383333333333333,3,9,7
3660255,270.0,70.46666666666667,1,16,7
6854095,197.0,112.86666666666666,6,12,7
5038138,568.0,22.55,0,7,7
7005978,72.0,81.41666666666667,6,12,7
3819448,87.0,80.11666666666666,5,13,7
4994620,23.0,87.95,6,11,7
5740857,103.0,11.333333333333334,2,12,7
7729288,242.0,9.383333333333333,0,21,7
5599311,30.0,13.9,0,18,7
8938029,94.0,17.766666666666666,1,15,7
4813663,11.0,3.4,1,14,7
3784071,160.0,39.266666666666666,0,0,7
2584639,711.0,6.583333333333333,2,19,7
2714178,27.0,467.95,4,14,7
6231252,30.0,79.83333333333333,1,14,7
6872790,312.0,23.35,2,9,7
8821274,160.0,72.93333333333334,3,17,7
2024040,143.0,21.116666666666667,1,9,7
7339336,75.0,64.16666666666667,1,16,7
4153847,16.0,61.3,1,15,7
6307615,38.0,68.61666666666666,5,17,7
2353084,25.0,110.15,6,12,7
6857031,511.0,11.583333333333334,5,23,7
4032355,7.0,32.15,1,16,7
2634681,30.0,39.63333333333333,5,15,7
4533972,253.0,82.81666666666666,6,11,7
4838769,256.0,7.883333333333334,1,13,7
6622831,58.0,19.75,1,23,7
7558778,28.0,60.96666666666667,6,12,7
4334041,125.0,16.483333333333334,3,15,7
8678476,548.0,61.11666666666667,6,12,7
3662335,261.0,11.466666666666667,3,20,7
5972161,115.0,15.15,4,17,7
6560684,255.0,2.533333333333333,3,12,7
7970270,194.0,10.283333333333333,3,14,7
8497372,57.0,67.55,1,9,7
7449317,513.0,62.1,6,6,7
4816047,625.0,7.533333333333333,2,19,7
8744880,174.0,4.783333333333333,0,9,7
4054870,405.0,19.716666666666665,2,15,7
4436226,86.0,9.783333333333333,3,11,7
5313648,137.0,15.933333333333334,5,19,7
3493723,89.0,5.016666666666667,6,11,7
3813482,341.0,61.68333333333333,6,8,7
4127478,4.0,60.1,6,14,7
4241048,633.0,150.98333333333332,2,9,7
2768513,671.0,10.35,4,10,7
7417207,351.0,64.08333333333333,3,12,7
8767121,208.0,74.76666666666667,4,22,7
5626148,74.0,3.783333333333333,4,14,7
5439914,146.0,4.916666666666667,2,8,7
4284899,70.0,73.45,5,16,7
6611313,412.0,27.6,4,14,7
7133101,112.0,8.783333333333333,3,19,7
5765433,607.0,23.883333333333333,0,8,7
8617995,316.0,19.083333333333332,0,9,7
6406193,251.0,7.316666666666666,6,20,7
2619435,29.0,191.55,4,13,7
6679070,64.0,9.35,1,17,7
3834280,468.0,13.616666666666667,3,10,7
2165470,64.0,15.9,2,16,7
6566236,576.0,351.0833333333333,3,6,7
4217758,494.0,30.9,1,10,7
4347068,38.0,7.583333333333333,0,20,7
5262183,362.0,12.25,4,8,7
4258125,65.0,11.95,2,7,7
3635000,460.0,25.216666666666665,4,14,7
3958980,510.0,8.716666666666667,1,20,7
5869219,97.0,87.4,2,11,7
3880234,257.0,5.75,3,12,7
4805701,106.0,67.68333333333334,1,11,7
7017270,669.0,9.016666666666667,1,19,7
4812830,2.0,76.85,4,10,7
6383814,7.0,30.133333333333333,3,12,7
3957214,302.0,138.28333333333333,5,19,7
2024958,151.0,7.133333333333334,2,14,7
5367297,427.0,3.283333333333333,2,16,7
2481406,61.0,67.26666666666667,5,15,7
6679070,614.0,66.36666666666666,1,11,7
4595815,11.0,12.216666666666667,1,16,7
4397063,514.0,43.733333333333334,2,7,7
5788211,456.0,65.23333333333333,3,17,7
7677941,466.0,9.283333333333333,3,10,7
6375927,9.0,13.3,4,18,7
7742828,287.0,70.38333333333334,4,18,7
3584745,188.0,23.316666666666666,3,18,7
4843082,592.0,71.1,5,13,7
2659845,165.0,6.1,4,7,7
2277713,71.0,4.8,1,21,7
2686822,433.0,14.316666666666666,1,8,7
4362810,144.0,14.133333333333333,1,16,7
8052714,555.0,7.366666666666666,5,22,7
4267654,48.0,64.35,3,11,7
2477107,432.0,64.48333333333333,3,17,7
2725364,136.0,5.5,1,11,7
3075967,112.0,7.533333333333333,4,18,7
4329686,657.0,40.13333333333333,4,18,7
6242093,44.0,3.25,2,14,7
5653449,384.0,6.633333333333334,5,7,7
5227871,72.0,36.65,1,17,7
2705523,317.0,27.7,1,10,7
6576490,42.0,36.7,0,22,7
6173587,52.0,135.36666666666667,2,0,7
5115456,225.0,75.03333333333333,0,15,7
5657101,203.0,10.75,2,6,7
4610713,142.0,3.6333333333333333,3,6,7
8482077,60.0,167.28333333333333,2,8,7
2467447,43.0,55.81666666666667,6,11,7
8762064,25.0,449.6666666666667,6,9,7
5799044,64.0,30.3,2,12,7
8101123,208.0,9.066666666666666,2,14,7
2679439,366.0,21.316666666666666,4,16,7
4194585,76.0,20.8,1,16,7
2760270,142.0,26.7,4,7,7
8445272,520.0,18.016666666666666,6,11,7
2794725,590.0,3.8666666666666667,4,8,7
6973473,52.0,24.866666666666667,6,10,7
5812748,41.0,25.9,6,7,7
6966493,85.0,10.483333333333333,3,8,7
2289551,389.0,23.866666666666667,1,19,7
4628491,190.0,10.733333333333333,4,21,7
6327811,27.0,33.916666666666664,0,12,7
4025813,100.0,62.7,4,13,7
4227989,253.0,70.21666666666667,0,18,7
8015232,355.0,2.683333333333333,0,7,7
2452456,222.0,73.96666666666667,6,12,7
8253171,134.0,81.3,4,9,7
4693214,84.0,2.4833333333333334,2,8,7
7534167,32.0,17.15,3,18,7
6615025,483.0,14.0,4,9,7
5718689,615.0,28.65,6,17,7
4579983,38.0,17.15,0,19,7
6542872,84.0,13.633333333333333,2,22,7
5595103,59.0,102.81666666666666,3,13,7
7356801,55.0,13.75,1,12,7
6969497,144.0,5.9,3,17,7
3072824,45.0,8.383333333333333,2,9,7
8247744,455.0,4.55,0,15,7
7853054,548.0,172.26666666666668,6,7,7
6899264,124.0,9.766666666666667,0,13,7
2330363,29.0,66.58333333333333,6,12,7
3880259,675.0,28.016666666666666,1,7,7
6856090,517.0,6.783333333333333,1,12,7
2056596,64.0,33.05,3,18,7
8594848,134.0,7.216666666666667,4,20,7
2140937,303.0,66.0,5,9,7
3302551,36.0,14.433333333333334,1,19,7
2427409,208.0,96.61666666666666,6,10,7
7668684,85.0,74.66666666666667,6,11,7
4578027,309.0,92.56666666666666,6,8,7
5740535,98.0,92.46666666666667,3,11,7
8713570,326.0,85.03333333333333,6,12,7
5703863,328.0,19.45,2,18,7
8766719,496.0,7.1,4,8,7
2409571,53.0,132.0,2,10,7
7419427,556.0,11.75,2,19,7
3304540,52.0,16.95,3,22,7
4281010,493.0,13.166666666666666,4,8,7
4040382,121.0,10.616666666666667,3,21,7
3497971,209.0,82.38333333333334,3,9,7
5731765,455.0,99.63333333333334,2,20,7
8669020,138.0,439.3666666666667,0,11,7
7005978,5.0,60.516666666666666,5,11,7
7970668,10.0,185.63333333333333,0,15,7
2530855,634.0,19.05,5,6,7
8765497,221.0,10.266666666666667,0,15,7
7229172,27.0,61.516666666666666,5,15,7
7705486,10.0,3.066666666666667,2,10,7
4758785,42.0,8.916666666666666,3,21,7
6006126,276.0,3.183333333333333,2,7,7
3430139,563.0,7.666666666666667,2,22,7
5370200,154.0,26.616666666666667,0,11,7
2010015,529.0,9.733333333333333,4,23,7
3357951,194.0,82.45,1,17,7
7981285,489.0,11.266666666666667,4,18,7
5584560,2.0,25.916666666666668,6,14,7
2498608,224.0,7.8,5,12,7
7850423,423.0,6.183333333333334,2,13,7
4549192,82.0,64.45,6,9,7
3386968,610.0,26.766666666666666,6,16,7
8690331,476.0,15.0,3,10,7
5952114,73.0,70.0,4,23,7
6403109,688.0,31.733333333333334,1,20,7
7777733,23.0,6.783333333333333,1,9,7
5540331,25.0,94.8,6,11,7
4263778,18.0,75.06666666666666,4,18,7
7103211,434.0,67.15,6,8,7
8311391,17.0,26.583333333333332,3,20,7
3083318,32.0,4.65,2,17,7
6366348,106.0,71.7,6,14,7
3352895,594.0,8.566666666666666,3,18,7
6720403,164.0,61.5,6,8,7
6959308,430.0,11.816666666666666,0,13,7
6922850,4.0,6.266666666666667,5,13,7
4263778,27.0,33.166666666666664,3,15,7
4139655,209.0,21.3,5,12,7
5914775,638.0,211.28333333333333,1,18,7
4267969,562.0,67.61666666666666,2,10,7
2871382,545.0,3.6,4,11,7
8003600,83.0,6.883333333333334,2,11,7
4045381,432.0,4.516666666666667,3,22,7
8632291,622.0,12.783333333333333,4,7,7
6546949,635.0,20.316666666666666,1,22,7
3712726,427.0,4.15,4,5,7
6093967,554.0,68.81666666666666,2,16,7
7075401,702.0,78.53333333333333,6,13,7
6775860,11.0,6.166666666666667,2,7,7
3687266,153.0,9.05,4,9,7
3345113,260.0,62.583333333333336,5,11,7
6648281,653.0,113.51666666666667,0,17,7
3881273,369.0,2.5833333333333335,2,11,7
2531226,127.0,8.55,6,11,7
4211918,29.0,12.666666666666666,4,19,7
5974282,118.0,71.21666666666667,0,8,7
3696101,451.0,40.11666666666667,2,19,7
8251092,548.0,97.71666666666667,1,13,7
8132847,190.0,3.683333333333333,6,14,7
2609014,186.0,69.05,6,10,7
6168140,126.0,80.95,4,16,7
5930904,80.0,6.116666666666666,3,11,7
4096459,417.0,67.98333333333333,6,10,7
5632310,117.0,7.383333333333334,4,18,7
4988028,312.0,20.383333333333333,1,16,7
7522154,149.0,10.916666666666666,2,20,7
6855530,194.0,80.61666666666666,2,16,7
4095428,116.0,9.6,4,20,7
2250405,54.0,80.91666666666667,6,10,7
6585525,673.0,4.983333333333333,0,12,7
5254487,20.0,41.166666666666664,1,8,7
3493665,544.0,16.433333333333334,2,9,7
6850275,29.0,60.083333333333336,1,14,7
3715232,572.0,16.35,0,6,7
2206720,380.0,174.58333333333334,6,10,7
3271228,87.0,14.9,1,11,7
8845463,332.0,65.55,6,12,7
4665949,611.0,4.833333333333333,3,16,7
2893568,283.0,3.8333333333333335,3,7,7
3363165,596.0,61.18333333333333,6,13,7
2538320,38.0,4.683333333333334,4,17,7
6754030,551.0,7.833333333333333,2,17,7
5824750,580.0,82.51666666666667,0,11,7
4974176,40.0,6.95,2,22,7
6422463,308.0,11.9,3,19,7
5587761,232.0,61.583333333333336,6,12,7
6867295,305.0,11.8,3,18,7
6004162,29.0,9.7,3,9,7
2301265,14.0,12.083333333333334,0,17,7
3267234,217.0,23.583333333333332,4,15,7
5474846,710.0,16.4,0,19,7
4562294,703.0,17.716666666666665,0,8,7
4181830,568.0,75.33333333333333,2,12,7
7058670,58.0,14.383333333333333,3,17,7
8441552,553.0,4.416666666666667,5,20,7
2932879,17.0,69.11666666666666,6,8,7
6837314,384.0,4.933333333333334,1,6,7
3826765,495.0,5.833333333333333,3,15,7
5216403,635.0,4.366666666666666,3,18,7
4551982,43.0,9.716666666666667,0,7,7
3344132,394.0,6.6,1,20,7
3511706,257.0,12.483333333333333,0,19,7
2795904,37.0,19.466666666666665,1,19,7
4680344,374.0,3.6166666666666667,6,12,7
2145399,64.0,8.433333333333334,4,9,7
7169147,111.0,4.2,6,8,7
7493521,621.0,9.233333333333333,4,18,7
3865789,170.0,8.15,4,15,7
6607212,74.0,18.266666666666666,1,19,7
4169686,146.0,22.566666666666666,3,21,7
2242659,63.0,8.833333333333334,5,16,7
5830989,465.0,20.616666666666667,2,17,7
4222519,130.0,125.43333333333334,2,11,7
8360976,699.0,13.866666666666667,4,20,7
3983962,92.0,1.6166666666666667,3,8,7
6568455,575.0,9.35,1,14,7
4704441,86.0,20.533333333333335,2,20,7
3081643,180.0,15.05,1,19,7
3352895,88.0,25.483333333333334,4,0,7
6283576,689.0,6.033333333333333,5,8,7
3883105,29.0,71.28333333333333,6,9,7
5535802,16.0,8.833333333333334,3,17,7
3219128,576.0,19.25,0,19,7
4364345,140.0,11.933333333333334,1,15,7
5961818,471.0,17.633333333333333,3,13,7
3136041,346.0,26.533333333333335,6,14,7
8502320,206.0,60.46666666666667,3,13,7
2339778,335.0,79.38333333333334,3,11,7
7538432,148.0,3.9166666666666665,3,7,7
7103211,223.0,63.78333333333333,6,10,7
5532924,14.0,94.21666666666667,4,11,7
2349108,612.0,25.75,4,8,7
4323523,22.0,13.966666666666667,0,19,7
2992469,21.0,122.13333333333334,1,6,7
7981319,617.0,62.333333333333336,1,20,7
8079360,118.0,2.816666666666667,5,13,7
5552989,255.0,13.85,3,18,7
7876279,68.0,60.95,6,9,7
7212731,106.0,72.68333333333334,4,15,7
4275228,257.0,62.28333333333333,6,11,7
8068132,20.0,20.883333333333333,0,14,7
8111619,139.0,10.183333333333334,1,19,7
2572808,194.0,67.35,5,13,7
5636832,317.0,3.933333333333333,4,8,7
3428406,30.0,72.71666666666667,3,8,7
7335599,69.0,41.96666666666667,6,17,7
7765340,631.0,32.31666666666667,2,18,7
5496757,127.0,30.0,0,8,7
2252039,260.0,11.883333333333333,6,19,7
8798563,521.0,4.6,2,9,7
6963508,84.0,39.38333333333333,6,13,7
5810502,477.0,12.55,3,15,7
2266088,542.0,2.966666666666667,1,13,7
4461976,300.0,8.383333333333333,6,11,7
2401610,38.0,136.21666666666667,6,11,7
6963508,134.0,26.333333333333332,1,12,7
4094124,23.0,5738.666666666667,0,22,7
3026861,36.0,70.11666666666666,3,15,7
3163557,257.0,11.6,2,17,7
4546412,52.0,70.48333333333333,5,13,7
7017551,392.0,13.416666666666666,3,14,7
6061485,284.0,7.216666666666667,0,7,7
2406783,128.0,29.866666666666667,2,10,7
7520927,695.0,61.583333333333336,1,14,7
5421227,405.0,80.03333333333333,6,12,7
5801782,93.0,92.73333333333333,3,15,7
3601143,162.0,14.016666666666667,1,19,7
4062634,553.0,5.75,1,21,7
6152623,246.0,117.66666666666667,3,14,7
5535273,105.0,93.33333333333333,3,16,7
8534950,210.0,91.46666666666667,3,16,7
6471403,259.0,66.91666666666667,1,9,7
8987703,300.0,13.45,1,15,7
7960297,560.0,3.95,4,9,7
3991601,369.0,3.5833333333333335,5,19,7
6938401,24.0,21.333333333333332,0,18,7
5388426,47.0,63.36666666666667,6,11,7
3712726,27.0,61.6,4,13,7
7929540,16.0,4.666666666666667,3,8,7
5597208,173.0,18.35,1,19,7
5240700,72.0,95.15,0,6,7
6167498,436.0,95.86666666666666,3,14,7
2442408,57.0,6.383333333333334,4,8,7
6967772,555.0,8.6,3,17,7
8993214,280.0,63.86666666666667,5,15,7
4437547,126.0,16.316666666666666,2,22,7
6394613,648.0,3.4166666666666665,1,8,7
3649266,155.0,28.766666666666666,3,7,7
2260099,589.0,70.11666666666666,4,15,7
2559961,689.0,120.46666666666667,1,8,7
3615481,127.0,14.85,3,13,7
2806099,381.0,16.933333333333334,4,22,7
6788194,248.0,16.083333333333332,4,17,7
7032055,352.0,68.86666666666666,6,16,7
4445128,494.0,17.316666666666666,6,10,7
7043466,448.0,20.933333333333334,2,15,7
4842142,30.0,9.066666666666666,1,16,7
